team_a,team_b,matches,team_a_wins,team_b_wins,draws,team_a_goal_diff
Costa Rica,Iran,1,0,1,0,-5
Costa Rica,Jamaica,4,3,0,1,3
Costa Rica,Japan,1,1,0,0,1
Costa Rica,Jordan,1,0,0,1,0
Costa Rica,Martinique,3,3,0,0,5
Costa Rica,Mexico,7,0,3,4,-4
Costa Rica,New Zealand,1,1,0,0,1
Costa Rica,Nicaragua,3,2,0,1,7
Costa Rica,Nigeria,1,1,0,0,2
Costa Rica,Panama,11,1,8,2,-11
Costa Rica,Paraguay,1,1,0,0,1
Costa Rica,Peru,1,0,1,0,-1
Costa Rica,Qatar,1,0,0,1,0
Costa Rica,Saint Kitts and Nevis,1,1,0,0,4
Costa Rica,Saudi Arabia,1,1,0,0,2
Costa Rica,South Korea,1,0,0,1,0
Costa Rica,Spain,1,0,1,0,-7
Costa Rica,Suriname,3,2,0,1,2
Costa Rica,Trinidad and Tobago,1,1,0,0,1
Costa Rica,United Arab Emirates,1,0,1,0,-3
Costa Rica,United States,7,1,5,1,-9
Costa Rica,Uruguay,2,0,1,1,-1
Costa Rica,Uzbekistan,1,1,0,0,1
Croatia,Cyprus,2,2,0,0,4
Croatia,Czech Republic,3,1,0,2,4
Croatia,Denmark,2,2,0,0,2
Croatia,Egypt,1,1,0,0,2
Croatia,England,2,0,2,0,-3
Croatia,Faroe Islands,2,2,0,0,3
Croatia,France,6,2,3,1,-2
Croatia,Georgia,1,1,0,0,1
Croatia,Gibraltar,2,2,0,0,10
Croatia,Hungary,2,1,1,0,2
Croatia,Italy,1,0,0,1,0
Croatia,Japan,1,0,0,1,0
Croatia,Latvia,2,2,0,0,7
Croatia,Malta,2,2,0,0,9
Croatia,Montenegro,2,2,0,0,5
Croatia,Morocco,2,1,0,1,1
Croatia,Netherlands,1,1,0,0,2
Croatia,North Macedonia,1,1,0,0,3
Croatia,Poland,2,1,0,1,1
Croatia,Portugal,5,1,3,1,-4
Croatia,Russia,2,1,0,1,1
Croatia,Saudi Arabia,1,1,0,0,1
Croatia,Scotland,3,2,1,0,2
Croatia,Slovakia,4,3,0,1,7
Croatia,Slovenia,4,2,1,1,3
Croatia,Spain,3,0,2,1,-5
Croatia,Sweden,2,1,1,0,0
Croatia,Switzerland,1,1,0,0,1
Croatia,Tunisia,2,0,1,1,-1
Croatia,Turkey,3,1,1,1,1
Croatia,Wales,4,1,1,2,0
Cuba,Curaçao,1,0,1,0,-1
Cuba,Dominican Republic,3,1,0,2,2
Cuba,French Guiana,1,0,1,0,-3
Cuba,Grenada,1,0,1,0,-2
Cuba,Guadeloupe,3,1,2,0,-3
Cuba,Guatemala,3,0,3,0,-3
Cuba,Haiti,2,0,1,1,-1
Cuba,Honduras,3,0,2,1,-6
Cuba,Jamaica,1,0,0,1,0
Cuba,Martinique,3,1,1,1,-1
Cuba,Mexico,1,0,1,0,-7
Cuba,Nicaragua,7,3,2,2,1
Cuba,Russia,1,0,1,0,-8
Cuba,Saint Kitts and Nevis,2,1,1,0,3
Cuba,Saint Lucia,1,1,0,0,3
Cuba,Saint Vincent and the Grenadines,3,1,2,0,-7
Cuba,Suriname,1,1,0,0,1
Cuba,Trinidad and Tobago,4,0,3,1,-7
Cuba,United States,2,0,2,0,-11
Cuba,Uruguay,1,0,1,0,-2
Curaçao,Ecuador,1,0,0,1,0
Curaçao,El Salvador,4,0,1,3,-1
Curaçao,Germany,1,0,1,0,-6
Curaçao,Grenada,2,1,0,1,1
Curaçao,Guatemala,1,0,0,1,0
Curaçao,Haiti,3,2,0,1,5
Curaçao,Honduras,4,2,2,0,0
Curaçao,Indonesia,2,0,2,0,-2
Curaçao,Jamaica,3,1,0,2,2
Curaçao,Kazakhstan,1,0,1,0,-2
Curaçao,Martinique,1,0,1,0,-1
Curaçao,New Zealand,1,0,1,0,-1
Curaçao,Panama,3,0,2,1,-2
Curaçao,Saint Kitts and Nevis,1,0,0,1,0
Curaçao,Saint Lucia,3,2,1,0,6
Curaçao,Saint Martin,2,2,0,0,9
Curaçao,Saint Vincent and the Grenadines,1,1,0,0,5
Curaçao,Scotland,1,0,1,0,-3
Curaçao,Trinidad and Tobago,4,1,1,2,1
Curaçao,United States,1,0,1,0,-1
Cyprus,Czech Republic,1,0,1,0,-1
Cyprus,Estonia,3,1,1,1,0
Cyprus,Georgia,2,0,2,0,-5
Cyprus,Greece,3,1,2,0,-3
Cyprus,Hungary,1,0,1,0,-1
Cyprus,Israel,1,1,0,0,1
Cyprus,Kazakhstan,2,1,0,1,1
Cyprus,Kosovo,4,0,4,0,-13
Cyprus,Latvia,1,0,0,1,0
Cyprus,Liechtenstein,1,1,0,0,2
Cyprus,Lithuania,3,3,0,0,3
Cyprus,Luxembourg,2,1,1,0,-1
Cyprus,Malta,2,0,1,1,-3
Cyprus,Moldova,2,1,1,0,0
Cyprus,Montenegro,2,0,2,0,-6
Cyprus,Northern Ireland,2,0,0,2,0
Cyprus,Norway,2,0,2,0,-6
Cyprus,Romania,4,0,3,1,-8
Cyprus,Russia,4,0,4,0,-14
Cyprus,San Marino,5,5,0,0,18
Cyprus,Scotland,4,0,4,0,-8
Cyprus,Serbia,1,0,1,0,-1
Cyprus,Slovakia,2,0,1,1,-2
Cyprus,Slovenia,3,1,1,1,0
Cyprus,Spain,2,0,2,0,-8
Cyprus,Ukraine,1,0,1,0,-4
Czech Republic,Denmark,2,0,1,1,-1
Czech Republic,England,3,1,2,0,-5
Czech Republic,Estonia,2,2,0,0,6
Czech Republic,Faroe Islands,5,4,1,0,9
Czech Republic,Georgia,3,1,1,1,-2
Czech Republic,Germany,1,0,1,0,-1
Czech Republic,Gibraltar,2,2,0,0,10
Czech Republic,Guatemala,1,1,0,0,4
Czech Republic,Hungary,1,0,0,1,0
Czech Republic,Israel,2,2,0,0,2
Czech Republic,Italy,1,0,1,0,-4
Czech Republic,Kosovo,3,2,1,0,1
Czech Republic,Kuwait,1,1,0,0,7
Czech Republic,Malta,1,1,0,0,6
Czech Republic,Moldova,2,1,0,1,3
Czech Republic,Montenegro,5,5,0,0,13
Czech Republic,Netherlands,1,1,0,0,2
Czech Republic,North Macedonia,1,1,0,0,1
Czech Republic,Northern Ireland,1,0,1,0,-1
Czech Republic,Norway,1,1,0,0,1
Czech Republic,Poland,2,1,0,1,2
Czech Republic,Portugal,3,0,3,0,-7
Czech Republic,Republic of Ireland,1,0,0,1,0
Czech Republic,San Marino,1,1,0,0,1
Czech Republic,Saudi Arabia,1,0,0,1,0
Czech Republic,Scotland,3,1,2,0,0
Czech Republic,Slovakia,2,2,0,0,4
Czech Republic,South Africa,1,0,0,1,0
Czech Republic,South Korea,1,0,1,0,-1
Czech Republic,Spain,2,0,1,1,-2
Czech Republic,Sweden,1,0,1,0,-1
Czech Republic,Switzerland,2,1,1,0,0
Czech Republic,Turkey,2,0,2,0,-2
Czech Republic,Ukraine,3,1,0,2,1
Czech Republic,Wales,3,0,1,2,-1
DR Congo,Denmark,1,0,0,1,0
DR Congo,Egypt,2,0,1,1,-2
DR Congo,Ethiopia,2,1,1,0,1
DR Congo,Gabon,4,1,2,1,-2
DR Congo,Gambia,2,1,0,1,1
DR Congo,Guinea,3,2,1,0,2
DR Congo,Ivory Coast,2,0,2,0,-3
DR Congo,Jamaica,1,1,0,0,1
DR Congo,Kenya,1,0,0,1,0
DR Congo,Liberia,1,1,0,0,1
DR Congo,Madagascar,4,2,1,1,3
DR Congo,Mali,2,1,0,1,1
DR Congo,Mauritania,4,3,0,1,6
DR Congo,Morocco,4,0,1,3,-3
DR Congo,New Zealand,1,0,0,1,0
DR Congo,Nigeria,1,0,0,1,0
DR Congo,Portugal,1,0,0,1,0
DR Congo,Rwanda,1,0,1,0,-1
DR Congo,Senegal,3,0,1,2,-1
DR Congo,Sierra Leone,1,1,0,0,3
DR Congo,South Africa,2,0,1,1,-1
DR Congo,South Sudan,2,2,0,0,4
DR Congo,Sudan,4,2,2,0,1
DR Congo,Tanzania,5,3,0,2,6
DR Congo,Togo,2,2,0,0,2
DR Congo,Tunisia,1,0,1,0,-1
DR Congo,Uganda,2,1,1,0,-1
DR Congo,Zambia,1,0,0,1,0
DR Congo,Zimbabwe,1,1,0,0,4
Denmark,England,4,1,1,2,0
Denmark,Faroe Islands,4,4,0,0,9
Denmark,Finland,3,2,1,0,2
Denmark,France,3,2,1,0,2
Denmark,Georgia,2,1,0,1,4
Denmark,Germany,2,0,1,1,-2
Denmark,Gibraltar,2,2,0,0,12
Denmark,Greece,2,2,0,0,5
Denmark,Iceland,2,2,0,0,4
Denmark,Israel,2,2,0,0,7
Denmark,Kazakhstan,2,1,1,0,1
Denmark,Kosovo,1,0,0,1,0
Denmark,Lithuania,1,1,0,0,5
Denmark,Luxembourg,1,1,0,0,4
Denmark,Moldova,2,2,0,0,12
Denmark,Netherlands,1,0,1,0,-2
Denmark,North Macedonia,1,1,0,0,4
Denmark,Northern Ireland,3,2,1,0,0
Denmark,Norway,1,1,0,0,2
Denmark,Portugal,2,1,1,0,-2
Denmark,Republic of Ireland,2,0,0,2,0
Denmark,Russia,1,1,0,0,3
Denmark,San Marino,2,2,0,0,5
Denmark,Scotland,4,1,2,1,-2
Denmark,Serbia,4,2,0,2,5
Denmark,Slovenia,3,1,0,2,1
Denmark,Spain,2,0,2,0,-2
Denmark,Sweden,2,2,0,0,3
Denmark,Switzerland,5,2,0,3,3
Denmark,Tunisia,1,0,0,1,0
Denmark,Ukraine,1,1,0,0,1
Denmark,Wales,1,1,0,0,4
Djibouti,Egypt,2,0,2,0,-9
Djibouti,Equatorial Guinea,1,0,0,1,0
Djibouti,Eswatini,2,1,0,1,1
Djibouti,Ethiopia,2,0,1,1,-5
Djibouti,Gambia,2,0,0,2,0
Djibouti,Guinea-Bissau,2,0,2,0,-3
Djibouti,Lebanon,1,0,1,0,-1
Djibouti,Liberia,2,0,1,1,-2
Djibouti,Mauritius,1,1,0,0,2
Djibouti,Niger,2,0,2,0,-7
Djibouti,Pakistan,1,1,0,0,2
Djibouti,Sierra Leone,2,0,2,0,-2
Djibouti,Somalia,1,1,0,0,1
Djibouti,South Sudan,2,0,2,0,-3
Dominica,Dominican Republic,4,0,4,0,-13
Dominica,Guatemala,1,0,1,0,-6
Dominica,Guyana,1,0,1,0,-2
Dominica,Jamaica,1,0,1,0,-1
Dominica,Nicaragua,2,0,2,0,-6
Dominica,Panama,1,0,1,0,-1
Dominica,Saint Lucia,2,0,2,0,-3
Dominica,Saint Martin,1,0,1,0,-1
Dominica,Saint Vincent and the Grenadines,4,3,1,0,3
Dominica,Sint Maarten,2,0,1,1,-1
Dominica,Suriname,2,0,2,0,-5
Dominica,Turks and Caicos Islands,2,2,0,0,5
Dominican Republic,El Salvador,3,1,1,1,-1
Dominican Republic,French Guiana,2,0,1,1,-1
Dominican Republic,Guatemala,4,0,2,2,-4
Dominican Republic,Jamaica,1,0,1,0,-1
Dominican Republic,Jordan,1,0,1,0,-3
Dominican Republic,Martinique,1,0,0,1,0
Dominican Republic,Mexico,1,0,1,0,-1
Dominican Republic,Montserrat,4,1,2,1,1
Dominican Republic,Nicaragua,2,0,1,1,-2
Dominican Republic,Panama,2,0,2,0,-5
Dominican Republic,Peru,1,0,1,0,-3
Dominican Republic,Puerto Rico,3,1,1,1,1
Dominican Republic,Saint Lucia,2,1,1,0,2
Dominican Republic,Saint Vincent and the Grenadines,1,1,0,0,2
Dominican Republic,Serbia,1,0,0,1,0
Dominican Republic,Suriname,1,0,0,1,0
Dominican Republic,United Arab Emirates,1,0,1,0,-4
Dominican Republic,Uruguay,1,0,1,0,-1
Ecuador,El Salvador,1,0,0,1,0
Ecuador,Guatemala,2,2,0,0,5
Ecuador,Honduras,2,1,0,1,1
Ecuador,Iraq,1,0,0,1,0
Ecuador,Italy,1,0,1,0,-2
Ecuador,Ivory Coast,1,0,1,0,-1
Ecuador,Jamaica,1,1,0,0,2
Ecuador,Japan,2,0,0,2,0
Ecuador,Mexico,5,1,1,3,0
Ecuador,Morocco,1,0,0,1,0
Ecuador,Netherlands,2,0,0,2,0
Ecuador,New Zealand,1,1,0,0,2
Ecuador,Nigeria,1,1,0,0,1
Ecuador,Paraguay,4,1,1,2,0
Ecuador,Peru,6,2,1,3,1
Ecuador,Qatar,1,1,0,0,2
Ecuador,Saudi Arabia,2,1,0,1,1
Ecuador,Senegal,1,0,1,0,-1
Ecuador,Trinidad and Tobago,1,1,0,0,3
Ecuador,United States,2,0,1,1,-1
Ecuador,Uruguay,5,2,2,1,-2
Ecuador,Venezuela,7,2,2,3,0
Egypt,Ethiopia,4,3,1,0,3
Egypt,Gabon,2,1,0,1,1
Egypt,Ghana,1,0,0,1,0
Egypt,Guinea,3,3,0,0,4
Egypt,Guinea-Bissau,3,2,0,1,2
Egypt,Ivory Coast,2,1,0,1,1
Egypt,Jordan,2,1,1,0,-1
Egypt,Kenya,2,0,0,2,0
Egypt,Kuwait,1,0,0,1,0
Egypt,Lebanon,1,1,0,0,1
Egypt,Liberia,3,3,0,0,6
Egypt,Libya,2,2,0,0,4
Egypt,Malawi,2,2,0,0,6
Egypt,Mauritania,2,2,0,0,3
Egypt,Morocco,1,1,0,0,1
Egypt,Mozambique,1,0,0,1,0
Egypt,New Zealand,2,2,0,0,3
Egypt,Niger,2,1,0,1,3
Egypt,Nigeria,3,0,2,1,-2
Egypt,Qatar,1,0,0,1,0
Egypt,Russia,1,1,0,0,1
Egypt,Saudi Arabia,1,1,0,0,4
Egypt,Senegal,4,1,2,1,-1
Egypt,Sierra Leone,2,2,0,0,3
Egypt,South Africa,2,1,1,0,0
Egypt,South Korea,1,0,1,0,-3
Egypt,South Sudan,1,1,0,0,3
Egypt,Spain,1,0,0,1,0
Egypt,Sudan,2,2,0,0,6
Egypt,Tanzania,2,2,0,0,3
Egypt,Togo,2,2,0,0,3
Egypt,Tunisia,2,0,2,0,-3
Egypt,Uganda,1,1,0,0,2
Egypt,United Arab Emirates,1,0,0,1,0
Egypt,Uzbekistan,1,0,1,0,-2
Egypt,Zambia,1,1,0,0,1
Egypt,Zimbabwe,2,2,0,0,2
El Salvador,Grenada,3,2,0,1,4
El Salvador,Guatemala,10,4,4,2,-3
El Salvador,Haiti,1,1,0,0,1
El Salvador,Honduras,6,1,3,2,-5
El Salvador,Iceland,1,0,1,0,-1
El Salvador,Jamaica,4,1,0,3,2
El Salvador,Japan,2,0,2,0,-8
El Salvador,Martinique,4,1,2,1,-1
El Salvador,Mexico,3,0,3,0,-5
El Salvador,Montserrat,5,4,0,1,7
El Salvador,Nicaragua,1,0,1,0,-1
El Salvador,Panama,5,1,3,1,-4
El Salvador,Peru,3,1,2,0,-2
El Salvador,Puerto Rico,1,0,0,1,0
El Salvador,Qatar,3,0,2,1,-2
El Salvador,Saint Kitts and Nevis,2,2,0,0,6
El Salvador,Saint Lucia,2,2,0,0,5
El Salvador,Saint Vincent and the Grenadines,3,2,1,0,2
El Salvador,South Korea,2,0,1,1,-1
El Salvador,Suriname,3,0,2,1,-5
El Salvador,Trinidad and Tobago,2,1,1,0,1
El Salvador,United States,5,0,3,2,-8
El Salvador,United States Virgin Islands,1,1,0,0,7
Elba Island,Raetia,1,1,0,0,5
England,Finland,2,2,0,0,4
England,France,1,0,1,0,-1
England,Germany,3,1,0,2,2
England,Greece,2,1,1,0,2
England,Hungary,4,1,2,1,-1
England,Iceland,3,2,1,0,4
England,Iran,1,1,0,0,4
England,Italy,5,2,1,2,2
England,Ivory Coast,1,1,0,0,3
England,Japan,1,0,1,0,-1
England,Kosovo,2,2,0,0,6
England,Latvia,2,2,0,0,8
England,Malta,2,2,0,0,6
England,Montenegro,2,2,0,0,11
England,Netherlands,2,1,1,0,-1
England,New Zealand,1,1,0,0,1
